"flat75-78.cnf", 225, 840, 28419151, 
"flat75-79.cnf", 225, 840, 164755727, 
"flat75-8.cnf", 225, 840, 148299697, 
"flat75-80.cnf", 225, 840, 133263097, 
"flat75-81.cnf", 225, 840, 1976025, 
"flat75-82.cnf", 225, 840, 140903246, 
"flat75-83.cnf", 225, 840, 6449363, 
"flat75-84.cnf", 225, 840, 47502213, 
"flat75-85.cnf", 225, 840, 29072299, 
"flat75-86.cnf", 225, 840, 42290112, 
"flat75-87.cnf", 225, 840, 69022028, 
"flat75-88.cnf", 225, 840, 42652445, 
"flat75-89.cnf", 225, 840, 150848078, 
"flat75-9.cnf", 225, 840, 316783746, 
"flat75-90.cnf", 225, 840, 18284569, 
"flat75-91.cnf", 225, 840, 326359801, 
"flat75-92.cnf", 225, 840, 31919402, 
"flat75-93.cnf", 225, 840, 37392840, 
"flat75-94.cnf", 225, 840, 32937768, 
"flat75-95.cnf", 225, 840, 65354891, 
"flat75-96.cnf", 225, 840, 626480166, 
"flat75-97.cnf", 225, 840, 78730360, 
"flat75-98.cnf", 225, 840, 290556255, 
"flat75-99.cnf", 225, 840, 3785501, 
